genus,sampleID,x,y
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,RF_003TY668,-117.688,33.8546
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,MVZ_250738,-119.6581667,35.3955
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY765,-117.369,33.5104
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY678,-117.182,33.8738
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY588,-118.574,34.1035
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY496,-116.172,33.9476
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY1014,-119.944,34.7722
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY690,-117.193,33.8683
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY884,-116.87,32.6618
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY848,-116.804,32.671
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY956,-117.253,32.9261
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,RF_003TY1007,-118.869,34.09
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,MVZ_245797,-119.78432,37.95725
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY869,-117.043,32.8158
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY722,-117.254,33.805
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY998,-119.049,34.1089
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY832,-117.089,32.8919
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY504,-115.856,33.9093
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY913,-116.659,33.1145
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY849,-116.873,32.8424
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY728,-117.259,33.8136
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,RF_003TY644,-117.723,33.8382
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,HBS_122593,-122.1061,38.4986
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY685,-117.123,33.8765
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY954,-117.249,32.9136
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,RF_003TY771,-116.142,34.1949
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,MVZ_265240,-116.11488,35.18041
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY600,-117.64,33.6701
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY602,-117.649,33.7212
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY626,-117.803,33.6046
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY991,-118.914,34.208
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY576,-118.755,34.0736
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY730,-117.028,33.6959
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY774,-116.151,34.2071
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY1011,-117.075,33.968
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY631,-117.553,33.6041
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY797,-117.296,34.2716
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY753,-117.314,33.5114
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY742,-117.174,33.4407
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY494,-116.092,34.0108
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY985,-118.883,34.1868
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY879,-116.886,33.3401
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY1006,-118.747,34.1933
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY980,-119.035,34.1026
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,RF_003TY989,-118.78,34.17
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,MVZ_243348,-120.46484,37.66611
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY1004,-118.794,34.2136
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY927,-116.612,33.1175
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,RF_003TY577,-118.855,34.1321
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,MVZ_265243,-115.68046,34.73698
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY657,-117.845,33.9793
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY586,-118.75,34.1174
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY662,-117.817,33.9404
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY1008,-118.981,34.1006
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY693,-117.066,33.5795
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,RF_003TY498,-116.192,34.0372
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,MVZ_264730,-116.38102,34.75278
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY491,-115.981,33.9474
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY977,-119.007,34.1374
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,RF_003TY1013,-116.907,34.1856
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,MVZ_240853,-119.73315,37.70403
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY976,-118.99,34.136
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY741,-117.17,33.4626
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY932,-116.705,33.1106
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY808,-117.563,33.3899
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY984,-119.014,34.0849
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY739,-117.02,33.6226
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY711,-116.669,33.9491
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY781,-116.454,34.1468
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY898,-116.941,32.7255
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY629,-117.775,33.5953
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY897,-116.854,32.6855
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY787,-116.3,34.2835
Aspidoscelis,RF_003TY802,-117.313,34.3076
Aspidoscelis,RF_003TY802,-117.313,34.3076
Aspidoscelis,RF_003TY802,-117.313,34.3076
Aspidoscelis,RF_003TY802,-117.313,34.3076
Aspidoscelis,RF_003TY802,-117.313,34.3076
